Timestamp,Dorm_ID,Room_ID,Room_Size_m2,Room_Size_Cat,Num_Occupants,Hour,Day,Month,IsWeekend,TimeOfDay,Dorm_Enc,Room_Enc,RoomSize_Enc,App_Electric_Fan,App_Air_Conditioner,App_Laptop_PC,App_Refrigerator,App_TV_Monitor,App_Phone_Charger,App_Electric_Kettle,App_Rice_Cooker,App_Study_Lamp,App_Electric_Fan_W,App_Air_Conditioner_W,App_Laptop_PC_W,App_Refrigerator_W,App_TV_Monitor_W,App_Phone_Charger_W,App_Electric_Kettle_W,App_Rice_Cooker_W,App_Study_Lamp_W,Total_Active_Wattage,Num_Active_Appliances,Has_High_Power_Appliance,Electricity_Consumed,Avg_Past_Consumption,Anomaly_Label,Data_Source,Location,Utility_Provider
2024-03-06 03:00:00,Dorm A,Room 6,32,Large,3,3,6,3,0,0,0,5,2,0,0,0,1,0,0,0,0,1,0,0,0,113,0,0,0,0,8,121,2,0,0.045632,0.1518,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 03:30:00,Dorm B,Room 3,12,Small,1,3,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017898,0.079,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 03:30:00,Dorm A,Room 8,15,Small,1,3,6,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017145,0.1288,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 04:00:00,Dorm C,Room 6,15,Small,1,4,6,3,0,0,2,5,0,1,0,0,1,0,0,0,0,0,32,0,0,103,0,0,0,0,0,135,2,0,0.039231,0.0689,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 04:00:00,Dorm A,Room 5,18,Medium,1,4,6,3,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,1265,0,123,0,0,0,0,0,1388,2,1,0.172052,0.0664,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 05:00:00,Dorm B,Room 5,19,Medium,3,5,6,3,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,136,0,18,0,0,0,154,2,0,0.058544,0.195,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 06:30:00,Dorm B,Room 4,25,Medium,3,6,6,3,0,1,1,3,1,1,0,0,1,0,1,0,0,0,37,0,0,133,0,20,0,0,0,190,3,0,0.121355,0.1544,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 06:30:00,Dorm C,Room 2,22,Medium,2,6,6,3,0,1,2,1,1,1,1,1,1,0,0,1,0,0,32,1259,72,126,0,0,1364,0,0,2853,5,1,0.547152,0.1856,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 08:00:00,Dorm C,Room 3,22,Medium,2,8,6,3,0,1,2,2,1,1,0,1,1,1,0,0,0,0,32,0,60,128,35,0,0,0,0,255,4,0,0.109323,0.1678,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 08:30:00,Dorm C,Room 2,22,Medium,2,8,6,3,0,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,110,0,22,1723,0,0,1855,3,1,0.25262,0.2328,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 08:30:00,Dorm A,Room 7,25,Medium,3,8,6,3,0,1,0,6,1,1,0,0,1,1,0,0,0,0,39,0,0,122,41,0,0,0,0,202,3,0,0.116729,0.1114,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 08:30:00,Dorm A,Room 6,32,Large,3,8,6,3,0,1,0,5,2,1,1,1,1,0,1,0,1,0,40,1117,56,115,0,19,0,368,0,1715,6,1,0.229536,0.1339,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 11:30:00,Dorm B,Room 5,19,Medium,3,11,6,3,0,1,1,4,1,1,0,1,1,0,0,1,0,0,37,0,63,132,0,0,1695,0,0,1927,4,1,0.451912,0.1913,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 12:00:00,Dorm B,Room 6,24,Medium,2,12,6,3,0,2,1,5,1,1,0,1,1,1,0,1,0,0,39,0,57,126,41,0,1468,0,0,1731,5,1,0.324284,0.1371,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 12:30:00,Dorm C,Room 8,20,Medium,1,12,6,3,0,2,2,7,1,0,1,1,0,0,0,0,0,0,0,1161,71,0,0,0,0,0,0,1232,2,1,0.264062,0.0822,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 13:00:00,Dorm A,Room 7,25,Medium,3,13,6,3,0,2,0,6,1,0,1,1,1,0,0,1,0,0,0,1306,66,137,0,0,1615,0,0,3124,4,1,0.536501,0.1089,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 13:00:00,Dorm A,Room 5,18,Medium,1,13,6,3,0,2,0,4,1,1,0,0,1,0,0,0,0,0,31,0,0,136,0,0,0,0,0,167,2,0,0.068424,0.0768,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 13:30:00,Dorm A,Room 4,32,Large,3,13,6,3,0,2,0,3,2,1,1,1,1,0,0,0,0,1,32,1318,68,130,0,0,0,0,9,1557,5,1,0.347919,0.2372,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 13:30:00,Dorm C,Room 8,20,Medium,1,13,6,3,0,2,2,7,1,1,1,0,1,0,0,0,0,0,39,1335,0,106,0,0,0,0,0,1480,3,1,0.161498,0.1039,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 14:00:00,Dorm B,Room 4,25,Medium,3,14,6,3,0,2,1,3,1,0,0,1,1,1,0,1,0,0,0,0,74,130,43,0,1413,0,0,1660,4,1,0.231502,0.1602,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 14:30:00,Dorm B,Room 6,24,Medium,2,14,6,3,0,2,1,5,1,0,0,0,1,0,1,1,0,0,0,0,0,120,0,21,1494,0,0,1635,3,1,0.298714,0.1561,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 14:30:00,Dorm C,Room 2,22,Medium,2,14,6,3,0,2,2,1,1,1,0,1,0,0,0,0,0,0,32,0,62,0,0,0,0,0,0,94,2,0,0.083356,0.2317,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 16:30:00,Dorm A,Room 2,15,Small,3,16,6,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,134,0,0,0,0,0,134,1,0,0.063457,0.1963,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 17:00:00,Dorm A,Room 8,15,Small,1,17,6,3,0,2,0,7,0,0,0,0,1,1,1,0,0,1,0,0,0,137,37,22,0,0,10,206,4,0,0.065862,0.1146,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 19:30:00,Dorm C,Room 8,20,Medium,1,19,6,3,0,3,2,7,1,0,0,1,1,1,1,0,0,0,0,0,73,124,46,22,0,0,0,265,4,0,0.111556,0.1125,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 19:30:00,Dorm C,Room 3,22,Medium,2,19,6,3,0,3,2,2,1,1,1,1,1,0,0,0,1,0,38,1084,73,130,0,0,0,364,0,1689,5,1,0.427253,0.1565,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 19:30:00,Dorm B,Room 2,14,Small,2,19,6,3,0,3,1,1,0,1,0,0,1,0,0,0,0,1,35,0,0,126,0,0,0,0,8,169,3,0,0.097696,0.1458,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 20:00:00,Dorm B,Room 3,12,Small,1,20,6,3,0,3,1,2,0,1,0,1,1,1,1,0,0,1,36,0,64,105,41,18,0,0,10,274,6,0,0.089739,0.0768,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 20:00:00,Dorm C,Room 7,21,Medium,2,20,6,3,0,3,2,6,1,0,0,1,1,0,1,0,0,1,0,0,72,108,0,18,0,0,10,208,4,0,0.111246,0.1577,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 21:30:00,Dorm B,Room 7,14,Small,3,21,6,3,0,3,1,6,0,0,0,0,1,0,1,0,0,1,0,0,0,133,0,20,0,0,9,162,3,0,0.099506,0.2082,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 22:30:00,Dorm B,Room 7,14,Small,3,22,6,3,0,3,1,6,0,1,1,0,1,1,1,0,0,0,39,1313,0,103,40,18,0,0,0,1513,5,1,0.272015,0.2142,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 23:00:00,Dorm A,Room 3,17,Medium,2,23,6,3,0,3,0,2,1,1,0,1,0,1,1,0,1,1,36,0,75,0,42,19,0,395,10,577,6,0,0.143606,0.1239,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 23:30:00,Dorm B,Room 1,14,Small,4,23,6,3,0,3,1,0,0,1,1,1,1,1,0,0,1,1,38,1194,74,111,39,0,0,439,8,1903,7,1,0.371867,0.1509,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-06 23:30:00,Dorm A,Room 1,20,Medium,2,23,6,3,0,3,0,0,1,0,1,1,1,1,0,1,0,1,0,1296,63,132,46,0,1642,0,8,3187,6,1,0.350828,0.2184,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 00:30:00,Dorm A,Room 1,20,Medium,2,0,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,106,0,0,0,0,0,106,1,0,0.054188,0.2146,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 01:00:00,Dorm B,Room 8,20,Medium,3,1,7,3,0,0,1,7,1,1,1,0,1,1,1,0,1,0,31,1222,0,135,39,20,0,368,0,1815,6,1,0.313203,0.1332,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 01:30:00,Dorm B,Room 3,12,Small,1,1,7,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,1051,1,1,0.14557,0.0775,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 02:30:00,Dorm A,Room 7,25,Medium,3,2,7,3,0,0,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,128,0,20,0,0,0,148,2,0,0.06832,0.1487,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 03:00:00,Dorm B,Room 2,14,Small,2,3,7,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1283,0,127,0,0,0,0,0,1410,2,1,0.175933,0.113,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 04:30:00,Dorm B,Room 7,14,Small,3,4,7,3,0,0,1,6,0,1,0,0,0,0,1,0,0,0,40,0,0,0,0,20,0,0,0,60,2,0,0.037443,0.2366,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 05:30:00,Dorm A,Room 5,18,Medium,1,5,7,3,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,44,1,0,0.031122,0.0762,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 05:30:00,Dorm A,Room 1,20,Medium,2,5,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,107,1,0,0.056257,0.1884,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 06:30:00,Dorm B,Room 1,14,Small,4,6,7,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130,0,0,0,0,0,130,1,0,0.092208,0.148,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 06:30:00,Dorm A,Room 5,18,Medium,1,6,7,3,0,1,0,4,1,0,0,0,1,0,1,0,0,1,0,0,0,128,0,18,0,0,8,154,3,0,0.098081,0.0741,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 07:30:00,Dorm A,Room 2,15,Small,3,7,7,3,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,133,0,19,1687,0,0,1839,3,1,0.449572,0.1942,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 08:30:00,Dorm C,Room 5,11,Small,1,8,7,3,0,1,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,114,0,0,0,0,9,123,2,0,0.057833,0.0882,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 09:30:00,Dorm A,Room 8,15,Small,1,9,7,3,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,123,0,0,0,0,0,123,1,0,0.059487,0.1178,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 10:30:00,Dorm C,Room 8,20,Medium,1,10,7,3,0,1,2,7,1,1,0,0,1,0,0,0,0,0,39,0,0,122,0,0,0,0,0,161,2,0,0.087509,0.1185,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 11:00:00,Dorm A,Room 4,32,Large,3,11,7,3,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,119,0,0,0,0,0,119,1,0,0.095251,0.2097,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 11:00:00,Dorm B,Room 3,12,Small,1,11,7,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030367,0.0863,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 11:00:00,Dorm C,Room 1,21,Medium,1,11,7,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,1,0,0.060508,0.1411,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 11:00:00,Dorm C,Room 2,22,Medium,2,11,7,3,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,111,0,0,0,0,0,111,1,0,0.111624,0.232,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 12:00:00,Dorm A,Room 6,32,Large,3,12,7,3,0,2,0,5,2,0,0,0,1,1,0,0,1,0,0,0,0,115,40,0,0,404,0,559,3,0,0.199114,0.1456,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 13:30:00,Dorm A,Room 7,25,Medium,3,13,7,3,0,2,0,6,1,1,0,1,1,0,0,0,0,0,32,0,67,105,0,0,0,0,0,204,3,0,0.077954,0.1447,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 14:30:00,Dorm A,Room 5,18,Medium,1,14,7,3,0,2,0,4,1,1,1,0,0,0,0,0,0,0,37,1329,0,0,0,0,0,0,0,1366,2,1,0.237606,0.0758,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 14:30:00,Dorm A,Room 8,15,Small,1,14,7,3,0,2,0,7,0,0,1,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,1350,1,1,0.178016,0.12,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 15:30:00,Dorm C,Room 1,21,Medium,1,15,7,3,0,2,2,0,1,1,0,0,0,0,1,0,0,0,40,0,0,0,0,18,0,0,0,58,2,0,0.056022,0.1402,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 15:30:00,Dorm C,Room 8,20,Medium,1,15,7,3,0,2,2,7,1,0,1,1,1,0,0,0,0,0,0,1245,68,105,0,0,0,0,0,1418,3,1,0.263397,0.1052,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 15:30:00,Dorm C,Room 3,22,Medium,2,15,7,3,0,2,2,2,1,1,1,0,0,0,1,0,0,0,31,1132,0,0,0,20,0,0,0,1183,3,1,0.130005,0.1941,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 16:00:00,Dorm C,Room 1,21,Medium,1,16,7,3,0,2,2,0,1,1,0,1,0,0,0,0,0,0,35,0,72,0,0,0,0,0,0,107,2,0,0.058797,0.1417,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 17:30:00,Dorm A,Room 8,15,Small,1,17,7,3,0,2,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,121,0,0,0,0,8,129,2,0,0.028456,0.112,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 18:30:00,Dorm C,Room 3,22,Medium,2,18,7,3,0,3,2,2,1,1,0,1,1,1,0,0,1,0,35,0,61,122,38,0,0,442,0,698,5,0,0.143593,0.1849,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 19:30:00,Dorm B,Room 7,14,Small,3,19,7,3,0,3,1,6,0,1,1,0,1,1,0,0,0,0,31,1135,0,111,40,0,0,0,0,1317,4,1,0.307067,0.174,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 21:30:00,Dorm B,Room 6,24,Medium,2,21,7,3,0,3,1,5,1,1,1,1,1,0,0,0,0,1,39,1027,71,137,0,0,0,0,9,1283,5,1,0.303526,0.1797,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 21:30:00,Dorm C,Room 6,15,Small,1,21,7,3,0,3,2,5,0,0,1,0,1,1,1,0,1,1,0,1085,0,129,38,20,0,356,9,1637,6,1,0.305849,0.0691,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 22:00:00,Dorm B,Room 4,25,Medium,3,22,7,3,0,3,1,3,1,0,0,0,1,1,1,0,0,0,0,0,0,116,45,20,0,0,0,181,3,0,0.124545,0.1749,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-07 23:30:00,Dorm A,Room 7,25,Medium,3,23,7,3,0,3,0,6,1,1,0,0,1,1,0,0,0,1,31,0,0,130,41,0,0,0,9,211,4,0,0.124667,0.143,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 00:30:00,Dorm A,Room 2,15,Small,3,0,8,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,65,107,0,0,0,0,0,172,2,0,0.046368,0.2285,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 01:00:00,Dorm B,Room 3,12,Small,1,1,8,3,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,58,135,0,0,0,0,0,193,2,0,0.059662,0.0837,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 01:30:00,Dorm C,Room 3,22,Medium,2,1,8,3,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,1154,0,120,0,20,0,0,0,1294,3,1,0.202262,0.1918,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 01:30:00,Dorm C,Room 1,21,Medium,1,1,8,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,104,1,0,0.042758,0.1407,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 03:00:00,Dorm B,Room 5,19,Medium,3,3,8,3,0,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,114,0,19,0,0,0,133,2,0,0.057757,0.2165,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 03:30:00,Dorm B,Room 8,20,Medium,3,3,8,3,0,0,1,7,1,0,1,0,1,0,0,0,0,0,0,1201,0,122,0,0,0,0,0,1323,2,1,0.246068,0.159,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 03:30:00,Dorm A,Room 3,17,Medium,2,3,8,3,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,136,0,20,0,0,0,156,2,0,0.057199,0.1134,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 04:00:00,Dorm C,Room 1,21,Medium,1,4,8,3,0,0,2,0,1,1,0,0,1,0,0,0,0,0,32,0,0,117,0,0,0,0,0,149,2,0,0.034542,0.1321,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 04:00:00,Dorm A,Room 5,18,Medium,1,4,8,3,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,19,0,0,9,28,2,0,0.029365,0.0929,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 06:30:00,Dorm A,Room 6,32,Large,3,6,8,3,0,1,0,5,2,1,0,0,1,0,0,0,1,0,30,0,0,103,0,0,0,406,0,539,3,0,0.193723,0.1572,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 07:00:00,Dorm C,Room 6,15,Small,1,7,8,3,0,1,2,5,0,1,1,0,1,1,0,0,1,0,38,1348,0,126,40,0,0,445,0,1997,5,1,0.255856,0.0931,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 09:00:00,Dorm A,Room 2,15,Small,3,9,8,3,0,1,0,1,0,1,0,0,1,0,1,1,0,0,33,0,0,121,0,21,1589,0,0,1764,4,1,0.32265,0.2233,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 10:30:00,Dorm B,Room 1,14,Small,4,10,8,3,0,1,1,0,0,1,0,1,1,0,1,0,0,0,38,0,60,123,0,20,0,0,0,241,4,0,0.075129,0.1528,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 10:30:00,Dorm A,Room 3,17,Medium,2,10,8,3,0,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,73,111,0,19,0,0,0,203,3,0,0.091022,0.1073,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 11:00:00,Dorm B,Room 8,20,Medium,3,11,8,3,0,1,1,7,1,1,0,0,1,1,0,0,1,0,34,0,0,104,35,0,0,374,0,547,4,0,0.114343,0.1563,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 11:00:00,Dorm A,Room 1,20,Medium,2,11,8,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045544,0.1731,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 11:00:00,Dorm C,Room 7,21,Medium,2,11,8,3,0,1,2,6,1,1,0,1,1,0,0,0,0,1,30,0,57,102,0,0,0,0,10,199,4,0,0.071833,0.1583,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 11:30:00,Dorm B,Room 4,25,Medium,3,11,8,3,0,1,1,3,1,1,1,0,0,0,0,0,0,0,38,1360,0,0,0,0,0,0,0,1398,2,1,0.239172,0.1725,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 12:30:00,Dorm A,Room 6,32,Large,3,12,8,3,0,2,0,5,2,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,32,1,0,0.07598,0.1641,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 13:00:00,Dorm C,Room 2,22,Medium,2,13,8,3,0,2,2,1,1,1,0,1,1,1,0,0,1,0,34,0,61,102,45,0,0,425,0,667,5,0,0.146222,0.214,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 13:00:00,Dorm B,Room 5,19,Medium,3,13,8,3,0,2,1,4,1,1,1,0,1,0,0,0,1,0,39,1327,0,103,0,0,0,401,0,1870,4,1,0.333592,0.2111,Abnormal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 13:30:00,Dorm A,Room 4,32,Large,3,13,8,3,0,2,0,3,2,1,0,0,1,0,0,0,1,0,39,0,0,118,0,0,0,369,0,526,3,0,0.144801,0.1912,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 13:30:00,Dorm A,Room 2,15,Small,3,13,8,3,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,61,114,0,0,0,0,0,175,2,0,0.08062,0.2478,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 14:30:00,Dorm A,Room 8,15,Small,1,14,8,3,0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,20,1,0,0.038955,0.1096,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 14:30:00,Dorm C,Room 4,13,Small,2,14,8,3,0,2,2,3,0,1,0,1,1,0,0,0,0,0,33,0,69,109,0,0,0,0,0,211,3,0,0.075159,0.175,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 14:30:00,Dorm A,Room 1,20,Medium,2,14,8,3,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,74,107,0,0,0,0,0,181,2,0,0.10159,0.1726,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 15:00:00,Dorm B,Room 8,20,Medium,3,15,8,3,0,2,1,7,1,1,0,1,1,1,0,0,0,0,33,0,74,126,35,0,0,0,0,268,4,0,0.083429,0.1618,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 15:30:00,Dorm A,Room 1,20,Medium,2,15,8,3,0,2,0,0,1,1,0,1,1,0,1,0,0,0,38,0,64,113,0,23,0,0,0,238,4,0,0.092675,0.1487,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 16:00:00,Dorm B,Room 5,19,Medium,3,16,8,3,0,2,1,4,1,0,0,1,1,1,0,0,0,1,0,0,64,116,35,0,0,0,9,224,4,0,0.103236,0.2134,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 17:00:00,Dorm C,Room 8,20,Medium,1,17,8,3,0,2,2,7,1,1,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,8,45,2,0,0.050483,0.1201,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 17:30:00,Dorm A,Room 6,32,Large,3,17,8,3,0,2,0,5,2,1,0,0,1,0,0,0,0,0,31,0,0,102,0,0,0,0,0,133,2,0,0.102197,0.1465,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
2024-03-08 18:00:00,Dorm B,Room 3,12,Small,1,18,8,3,0,3,1,2,0,1,0,0,1,0,0,0,0,1,32,0,0,110,0,0,0,0,8,150,3,0,0.058766,0.0813,Normal,ZAMCELCO Smart Meter,Zamboanga City,ZAMCELCO
